"GISJOIN","POP20","BASENAME","State","smart","INTPTLAT","INTPTLON","green_commute","bachelor","poverty","income","no_insurance","internet","unemp","gini"
"G53049485",7461,"North Bend","WA",0,47.4879674,-121.7687855,16.7673179396092,56.0318664643399,6.47121916338935,72456,11.2597695058948,92.3131927064712,2.00613641727637,0.4556
"G53049555",1397,"North Bonneville","WA",0,45.6413928,-121.9727478,6.11439842209073,23.0673316708229,6.34573304157549,35268,3.49040139616056,82.2757111597374,7.28682170542636,0.3332
"G53050045",297,"Northport","WA",0,48.915792,-117.7796961,44.4444444444444,14.9038461538462,14.6853146853147,28903,10.593220338983,83.2167832167832,0,0.4203
"G53050325",395,"Oakesdale","WA",0,47.1304696,-117.2464399,17.7304964539007,25.6944444444444,7.5,31004,5.15222482435597,83.75,5.32544378698225,0.4007
"G53050360",24622,"Oak Harbor","WA",0,48.2938318,-122.6281536,14.8219885629958,27.1323715515059,8.73934226552984,33245,4.53522340884057,93.4531059683313,4.94818860952687,0.4091
"G53050430",715,"Oakville","WA",0,46.8401161,-123.2335075,12.3456790123457,9.35550935550936,10.3053435114504,27042,5.64024390243902,89.6946564885496,13.3507853403141,0.3319
"G53050570",6715,"Ocean Shores","WA",0,46.9653619,-124.1472068,28.858024691358,20.3050524308866,11.4022860328966,33662,8.68675051184557,88.4304432673543,5.3011026293469,0.364
"G53050745",896,"Odessa","WA",0,47.3325992,-118.6894446,33.9622641509434,12.2962962962963,12.4338624338624,31010,4.83425414364641,74.8677248677249,5.26315789473684,0.4227
"G53050920",2379,"Okanogan","WA",0,48.3672735,-119.5787678,32.2289156626506,25.260718424102,11.9617224880383,31313,4.22249289484369,86.2200956937799,3.0713640469738,0.4015
"G53051300",55605,"Olympia","WA",0,47.0406042,-122.8950005,20.6200028054426,47.8999374609131,13.9903122074327,41904,6.21070926706605,90.5442259942199,6.73432377763828,0.4437
"G53051340",4860,"Omak","WA",0,48.4223376,-119.5306231,27.82874617737,17.246835443038,15.4475982532751,29756,10.0395750885232,83.0786026200873,4.81162051747617,0.385
"G53051970",1795,"Oroville","WA",0,48.9469508,-119.429969,34.0996168582375,8.7260034904014,25,18755,13.405590416429,76.2162162162162,6.99404761904762,0.4241
"G53052005",9041,"Orting","WA",0,47.0969361,-122.2116872,17.4003646783016,20.7416392306359,5.96026490066225,41701,2.7513470136421,97.6995468804461,3.91167192429022,0.3101
"G53052215",8549,"Othello","WA",0,46.8221363,-119.1652718,22.229845626072,12.3119648229576,23.8057948316366,23303,18.4062059238364,87.5097885669538,8.70428125886022,0.4735
"G53052495",7235,"Pacific","WA",0,47.2619744,-122.2524287,20.368863574722,20.2276357827476,7.23630417007359,33644,5.24165140200085,89.0024529844644,3.0704986489806,0.331
"G53052950",1015,"Palouse","WA",0,46.9103261,-117.0752075,28.7671232876712,55.0375939849624,8.10810810810811,41091,1.50451354062187,92.6289926289926,1.35658914728682,0.364
"G53053545",77108,"Pasco","WA",0,46.2502891,-119.1290703,16.3223269458835,19.5926285160039,12.3670787585372,30242,12.4386720630913,92.4915708481024,5.81086519114688,0.4092
"G53053720",593,"Pateros","WA",0,48.053094,-119.9003309,11.3924050632911,13.3689839572193,35.3846153846154,23354,19.0119760479042,69.7435897435897,11.2211221122112,0.4143
"G53053930",642,"Pe Ell","WA",0,46.571314,-123.2983105,15.7894736842105,9.88372093023256,13.9013452914798,29365,3.89863547758285,91.9282511210762,0,0.365
"G53055120",1389,"Pomeroy","WA",0,46.4737597,-117.5965412,20.3208556149733,18.7140115163148,13.6645962732919,27726,4.08759124087591,77.4844720496894,7.37704918032787,0.3875
"G53055365",19960,"Port Angeles","WA",0,48.1192357,-123.4480127,18.2332677165354,30.6728411876873,11.7420490811049,33807,7.41942127484296,91.3172664245626,5.51197573475578,0.4274
"G53055785",15587,"Port Orchard","WA",0,47.5384429,-122.6324307,20.3265940902022,31.687662097073,10.8310735364492,38364,4.35684647302905,94.624342000319,4.28340517241379,0.3924
"G53055855",10148,"Port Townsend","WA",0,48.1217622,-122.7878764,23.8884702336096,54.7176470588235,15.3975051200894,43155,4.83999204929437,88.7730404021597,13.6484848484848,0.4637
"G53055995",11975,"Poulsbo","WA",0,47.7410765,-122.6421524,25.6603773584906,45.4849113107579,9.79894593011907,48310,2.17816500711238,95.3542845988678,3.85958784491792,0.4161
"G53056240",372,"Prescott","WA",0,46.298834,-118.312553,9.4488188976378,13.5416666666667,20.5607476635514,23309,12.2112211221122,80.3738317757009,10.4166666666667,0.4391
"G53056450",6062,"Prosser","WA",0,46.2065508,-119.7653659,25.1497005988024,25.8064516129032,18.980044345898,28871,12.325848221603,85.2328159645233,10.3397341211226,0.408
"G53056625",32901,"Pullman","WA",0,46.733555,-117.1679394,35.1229160779881,64.822429906542,34.9899766120949,27431,4.39131802453602,85.7584363514868,7.795036395942,0.566
"G53056695",42973,"Puyallup","WA",0,47.1792231,-122.2891914,16.1074892669741,27.1381578947368,6.68154133751432,42541,5.49237899565197,89.8631128263885,6.23730011485114,0.3868
"G53057115",7543,"Quincy","WA",0,47.2342121,-119.8525028,21.4714240606252,17.0748940178992,17.2681589767017,24379,21.2763208887741,85.7925993604386,2.26312613156307,0.3707
"G53057220",2369,"Rainier","WA",0,46.8916705,-122.6865363,7.50551876379691,16.6840458811262,10.1635514018692,31000,3.01451432824712,91.3551401869159,7.33113673805601,0.319
"G53057430",3081,"Raymond","WA",0,46.683742,-123.7395068,9.86622073578595,23.1221719457014,13.9760837070254,29743,1.14867082376108,84.8281016442452,0.459418070444104,0.4235
"G53057465",637,"Reardan","WA",0,47.6700936,-117.8785746,9.25925925925926,16.0087719298246,10.5633802816901,33073,1.80032733224223,77.112676056338,3.51437699680511,0.4087
"G53057535",73256,"Redmond","WA",1,47.6779241,-122.1153356,26.0701568300629,73.2485664422837,6.26035110963895,82565,3.89780186854793,95.6011924478304,3.74128244866331,0.4398
"G53057745",106785,"Renton","WA",0,47.4791902,-122.1946129,20.178161408283,36.9120421790737,8.70922543693616,47060,8.31659224419457,93.6800963594799,4.1845971212346,0.4242
"G53057850",992,"Republic","WA",0,48.6488203,-118.7330236,24.2647058823529,30.7038834951456,18.8284518828452,29582,2.08530805687204,70.7112970711297,5.4054054054054,0.5028
"G53058235",60560,"Richland","WA",0,46.2815885,-119.2922473,12.0129607128392,45.6924137252006,6.33925606110927,48028,5.46376978701675,91.5725672534042,5.04890821065112,0.4216
"G53058410",10319,"Ridgefield","WA",0,45.8175707,-122.6719591,8.25930372148859,34.3273512346512,5.56133056133056,50102,4.58188153310105,95.4002079002079,6.76129996264475,0.4239
"G53058725",1767,"Ritzville","WA",0,47.1253276,-118.38092,24.2057488653555,21.5384615384615,14.7632311977716,31732,5.20195838433293,83.7047353760446,1.4367816091954,0.4136
"G53058795",329,"Riverside","WA",0,48.5129372,-119.5156657,17.7914110429448,4.18250950570342,28.3236994219653,18268,8.25471698113208,72.8323699421965,6.11111111111111,0.385
"G53059145",522,"Rockford","WA",0,47.4514743,-117.1306271,20,22.0543806646526,3.72340425531915,37810,6.97674418604651,87.7659574468085,2.02020202020202,0.3866
"G53059180",1279,"Rock Island","WA",0,47.3731666,-120.1420764,9.34782608695652,8.10457516339869,5.2757793764988,20929,22.63701350278,81.294964028777,6.96324951644101,0.3271
"G53059775",598,"Rosalia","WA",0,47.2362865,-117.3764765,8.94308943089431,15.1658767772512,16.8674698795181,31824,8.18030050083473,83.5341365461847,6.31578947368421,0.4274
"G53060055",950,"Roslyn","WA",0,47.2700295,-121.1412049,8.63095238095238,33.7858220211161,11.1111111111111,41980,10.0362756952842,89.9470899470899,6.49651972157773,0.469
"G53060160",816,"Roy","WA",0,46.9899413,-122.540975,21.1267605633803,17.6079734219269,2.53968253968254,30948,4.32372505543237,91.4285714285714,6.06796116504854,0.3193
"G53060230",1776,"Royal City","WA",0,46.901898,-119.6207412,15.5397390272835,8.5,25.1376146788991,18356,21.4563106796117,95.045871559633,9.18065153010859,0.4203
"G53060510",1055,"Ruston","WA",0,47.297997,-122.5117693,9.96503496503496,60.4761904761905,3.90015600624025,74887,1.98098256735341,98.9079563182527,1.43884892086331,0.4048
"G53060860",599,"St. John","WA",0,47.0914742,-117.5886874,29.8611111111111,26.271186440678,9.7165991902834,27894,2.47524752475248,74.0890688259109,8.29015544041451,0.3944
"G53061115",67455,"Sammamish","WA",0,47.5942675,-122.0380805,16.5950281384322,76.0557878773953,4.39841854614071,88476,2.26886842065722,99.3350705364363,2.8219465315394,0.3926
"G53062288",31454,"SeaTac","WA",0,47.4434029,-122.298287,29.3248188275813,25.4116558741906,10.3557035219905,36111,9.58496061428477,91.2300683371299,7.39950400830498,0.3976
"G53063000",737015,"Seattle","WA",1,47.6193387,-122.3515649,45.1076695255137,66.6545301172679,9.71944642370947,77616,4.45386567880908,93.4585773622287,4.20735067166873,0.4884
"G53063210",12421,"Sedro-Woolley","WA",0,48.5112191,-122.2321561,13.5460565924142,16.4179104477612,10.4340201665936,30136,10.0881166103928,94.7172292854011,4.46621285073883,0.3545
"G53063280",8153,"Selah","WA",0,46.6458555,-120.5382573,6.55737704918033,24.8481397114655,8.57571214392804,34722,7.50895393355564,84.1979010494753,4.23219241443108,0.3791
"G53063385",8024,"Sequim","WA",0,48.0736879,-123.0878093,17.9364388332608,34.2505199168133,16.8556311413454,34171,5.07993811242909,87.6039304610733,5.89065255731922,0.4752
"G53063735",10371,"Shelton","WA",0,47.2189119,-123.1111901,17.8599946766037,19.1411820630645,21.90118462872,24852,12.0900636319139,86.5067899451026,5.18815408594968,0.4356
"G53063960",58608,"Shoreline","WA",0,47.7569166,-122.3455045,24.2121349799678,52.4209430246508,8.12560556681053,55932,3.79989300937031,92.2663613141901,4.36332926714835,0.4463
"G53064855",161,"Skykomish","WA",0,47.7098524,-121.3564476,35.7142857142857,31.3131313131313,8.62068965517241,39621,9.48275862068965,79.3103448275862,5.88235294117647,0.367
"G53065170",10126,"Snohomish","WA",0,47.9288663,-122.0926843,16.0506077896304,30.1587301587302,9.60739030023095,44689,3.29792615073343,89.3995381062356,7.22320899940793,0.4071
"G53065205",14121,"Snoqualmie","WA",0,47.5432449,-121.8686448,17.1937100397443,68.0586161304539,0.550782110597048,74487,1.40967882575207,99.801718440185,2.7405753968254,0.3342
"G53065345",1691,"Soap Lake","WA",0,47.3910918,-119.484608,6.99152542372881,6.95468914646997,23.5294117647059,28738,13.9865370231862,82.8298887122417,9.32642487046632,0.4452
"G53065625",1746,"South Bend","WA",0,46.6698892,-123.8018463,23.3269598470363,17.7107501933488,32.8317373461012,23876,4.98357064622125,92.3392612859097,1.20845921450151,0.4766
"G53065765",559,"South Cle Elum","WA",0,47.1862049,-120.952549,11.5511551155116,23.3870967741935,26.2345679012346,31850,4.05594405594406,83.0246913580247,7.69230769230769,0.425
"G53066045",373,"South Prairie","WA",0,47.1353858,-122.0966235,19.7530864197531,9.16334661354582,3.6231884057971,42016,11.3314447592068,86.9565217391304,4.41988950276243,0.3445
"G53066290",280,"Spangle","WA",0,47.4298941,-117.3812242,7.69230769230769,26.027397260274,12.4087591240876,39071,3.52112676056338,91.2408759124088,0,0.4015
"G53067000",228989,"Spokane","WA",1,47.6669347,-117.433322,19.4573355280624,32.7050029835746,14.5458143677024,36513,5.31287945167704,90.6610976282979,6.13500090069225,0.4571
"G53067167",102976,"Spokane Valley","WA",0,47.6633532,-117.2327795,13.8497225507141,25.328933743839,11.5139100609756,33650,6.34030372131386,88.8648056402439,5.74678183964474,0.4135
"G53067175",495,"Sprague","WA",0,47.3048891,-117.9712903,23.5555555555556,10.3117505995204,15.702479338843,28964,9.01898734177215,79.3388429752066,12.5475285171103,0.4253
"G53067210",234,"Springdale","WA",0,48.0572307,-117.746565,27.1844660194175,8.15450643776824,14.2857142857143,16690,0.779727095516569,78.9115646258503,0,0.3801
"G53067455",7705,"Stanwood","WA",0,48.2451443,-122.342232,10.640362225097,24.610155937625,11.3384188626907,39247,5.2391221616136,88.1761442441054,1.45506419400856,0.4573
"G53067490",119,"Starbuck","WA",0,46.5215985,-118.128876,11.1111111111111,10.2272727272727,33.3333333333333,41367,2,74.0740740740741,1.72413793103448,0.5119
"G53067770",6727,"Steilacoom","WA",0,47.1692672,-122.5923363,15.9442724458204,45.7838983050847,8.13534917206623,48678,3.54928704277743,94.816414686825,3.06547619047619,0.4014
"G53067875",1491,"Stevenson","WA",0,45.6947434,-121.8963742,6.79012345679012,27.5145469659185,12.037037037037,35508,4.11622276029056,86.8827160493827,2.7027027027027,0.3983
"G53068260",5146,"Sultan","WA",0,47.8709539,-121.8042561,10.654784967067,23.3048585157501,2.17286335103815,36641,8.03406145871899,90.5359729599227,5.3177691309987,0.3482
"G53068330",1583,"Sumas","WA",0,48.9955336,-122.2684531,11.7940199335548,13.2571428571429,13.6960600375235,35777,6.37079455977094,90.0562851782364,3.80116959064327,0.4165
"G53068435",10621,"Sumner","WA",0,47.2272148,-122.2362644,15.9902417387447,24.1895261845387,4.82664853840925,42659,8.9444923784872,93.3378653976886,4.28914771676835,0.3916
"G53068750",16375,"Sunnyside","WA",0,46.315758,-120.0058344,17.1147103022207,8.21569081231197,12.1020546398736,17298,16.0347697429258,87.9656807405735,8.89276373147341,0.3779
"G53070000",219346,"Tacoma","WA",0,47.2521991,-122.4598318,19.8398832524871,32.7849112006903,10.8049042901331,41788,7.02750277076678,90.8212668669028,5.25132594523034,0.4276
"G53070560",817,"Tekoa","WA",0,47.2247315,-117.0730567,9.83606557377049,23.5074626865672,12.1527777777778,27315,6.02006688963211,88.1944444444444,4.2654028436019,0.3704
"G53070630",1870,"Tenino","WA",0,46.8538171,-122.8604505,16.1654135338346,21.6172938350681,20.3846153846154,29367,11.8777723016264,91.025641025641,4.50191570881226,0.4185
"G53071400",1389,"Tieton","WA",0,46.7026029,-120.7557839,26.1157024793388,6.45994832041344,25.8333333333333,17670,17.3997412677878,82.7083333333333,0.884955752212389,0.4167
"G53071785",631,"Toledo","WA",0,46.4447207,-122.8522304,32.3404255319149,23.6979166666667,7.88381742738589,40454,7.45697896749522,77.5933609958506,7.01754385964912,0.4023
"G53071890",1103,"Tonasket","WA",0,48.7075633,-119.442297,28.2208588957055,17.0068027210884,22.6544622425629,25006,8.1145584725537,74.5995423340961,4.56989247311828,0.4623
"G53071960",8854,"Toppenish","WA",0,46.3804984,-120.3122015,22.3548562126967,8.41614277022916,16.48033126294,19471,18.5934819897084,87.0807453416149,8.08390289889229,0.3567
"G53072625",21798,"Tukwila","WA",0,47.476289,-122.2757402,23.4859540313754,25.7845254732563,11.336132378365,36258,13.4342345719507,91.2447517905656,6.20705451213926,0.3884
"G53072905",25350,"Tumwater","WA",0,46.9894629,-122.9172767,13.6007550731477,40.4352115764087,7.00311026387077,41882,4.4752776998035,92.7661282231363,5.61099060014461,0.4092
"G53073080",992,"Twisp","WA",0,48.3610045,-120.1171352,25.4098360655738,38.3971291866029,5.79439252336449,37779,6.89320388349515,90.0934579439252,9.02394106813996,0.4991
"G53073290",6568,"Union Gap","WA",0,46.5544287,-120.4920734,19.2352711666016,5.32359081419624,16.0349854227405,21667,16.5502251203229,80.3692905733722,11.2940401712216,0.4187
"G53073360",389,"Uniontown","WA",0,46.5390914,-117.0861371,12.8048780487805,34.6613545816733,10.4477611940298,41196,6.71834625322997,90.2985074626866,0,0.5568
"G53073465",34866,"University Place","WA",0,47.2153709,-122.5472592,16.9210022002981,41.7801451952404,8.10554012571261,46467,4.3155843778172,95.7754714223067,3.61577374108991,0.4373
"G53073780",629,"Vader","WA",0,46.4045147,-122.9569433,8.82352941176471,8.11808118081181,19.6296296296296,17767,12.5560538116592,89.6296296296296,7,0.3279
"G53074060",190915,"Vancouver","WA",0,45.6371555,-122.5965674,16.5054398351717,31.2232140832508,11.4663256606991,40219,8.18013734812467,91.8985248908523,5.60641878355637,0.4372
"G53075565",1166,"Waitsburg","WA",0,46.2697989,-118.1508708,12.8048780487805,17.0694864048338,14.6095717884131,34054,7.05263157894737,87.1536523929471,6.26506024096386,0.4066
"G53075775",34060,"Walla Walla","WA",0,46.0670064,-118.337033,22.5816365731848,29.3034892552384,16.7741935483871,31801,8.08348782202902,85.6509910610183,6.07590203776407,0.4616
"G53076125",4607,"Wapato","WA",0,46.4436321,-120.4215067,23.6238532110092,6.36165577342048,19.9509403107114,16815,21.121744936568,88.1439084219133,8.38991270611057,0.3718
"G53076160",2449,"Warden","WA",0,46.967251,-119.0522674,12.3126338329764,10.1573676680973,13.9877300613497,19490,14.9416028997181,90.4294478527607,7.67072029934518,0.3668
"G53076405",17039,"Washougal","WA",0,45.582801,-122.3463838,8.79794667046913,30.1352600184827,8.9202657807309,45555,4.50353977036112,94.7840531561462,8.11698981268485,0.42
"G53076440",211,"Washtucna","WA",0,46.7539105,-118.3105393,13.953488372093,18.018018018018,28.7878787878788,24487,6.25,87.8787878787879,15.6862745098039,0.405
"G53076510",1134,"Waterville","WA",0,47.6480186,-120.0706822,10.4838709677419,12.6537785588752,7.25663716814159,36664,18.4811827956989,89.7345132743363,1.33481646273637,0.3768
"G53076720",121,"Waverly","WA",0,47.3380868,-117.2312246,6.81818181818182,12.7272727272727,12.9032258064516,22364,9.94152046783626,100,3.26086956521739,0.272
"G53077105",35508,"Wenatchee","WA",0,47.4359852,-120.3292659,13.2036914963744,28.8101717979248,9.85925606778687,34656,9.96838171888474,88.2019244578486,3.19924723594448,0.43
"G53077630",2213,"Westport","WA",0,46.8918148,-124.119847,39.0681003584229,19.1966922622563,14.299424184261,31523,5.182804339092,89.3474088291747,2.06611570247934,0.4454
"G53077665",16295,"West Richland","WA",0,46.3138081,-119.3877683,12.0730363607744,39.5335046451868,7.2,41884,4.9803328290469,94.952380952381,3.8758691733196,0.3665
"G53078330",2485,"White Salmon","WA",0,45.7283938,-121.4853883,19.4075587334014,43.7800320341698,4.90367775831874,42926,10.3393213572854,83.8879159369527,1.0752688172043,0.3884
"G53078680",895,"Wilbur","WA",0,47.7581322,-118.7119404,9.30232558139535,16.8784029038113,15.6342182890855,31846,1.66666666666667,86.7256637168142,1.50943396226415,0.4285
"G53078925",499,"Wilkeson","WA",0,47.1012659,-122.0524535,8.7431693989071,18.3745583038869,8.53658536585366,35538,6.0475161987041,92.6829268292683,6.04651162790698,0.2916
"G53079135",204,"Wilson Creek","WA",0,47.4230128,-119.1176509,19.6078431372549,23.3870967741935,27.3809523809524,23314,10.3448275862069,86.9047619047619,6.66666666666667,0.4473
"G53079275",1472,"Winlock","WA",0,46.4906593,-122.9342287,22.9385307346327,14.2259414225941,21.2374581939799,25192,5.66905005107252,88.1270903010033,11.4002478314746,0.3943
"G53079380",504,"Winthrop","WA",0,48.4716683,-120.1790059,4.02298850574713,28.6219081272085,1.6304347826087,43202,7.94044665012407,88.0434782608696,1.50753768844221,0.4678
"G53079590",13069,"Woodinville","WA",0,47.7576947,-122.1467909,18.3696468820436,62.5913149350649,3.83783783783784,74866,3.6101083032491,93.045045045045,3.78659726740403,0.4183
"G53079625",6531,"Woodland","WA",0,45.9181833,-122.7535016,13.1538461538462,19.0095434614393,8.80324543610548,31577,7.06802189210321,94.3610547667343,6.7524115755627,0.3757
"G53079835",1318,"Woodway","WA",0,47.7879463,-122.3880188,14.2011834319527,72.7385377942999,1.41509433962264,131771,3.22003577817531,88.9150943396226,1.18343195266272,0.5496
"G53079975",1668,"Yacolt","WA",0,45.8652427,-122.4062803,8.30721003134796,7.88177339901478,5.02692998204668,35288,5.18134715025907,84.5601436265709,2.09497206703911,0.3484
"G53080010",96968,"Yakima","WA",0,46.5909379,-120.5494001,14.675607804178,19.3462824758233,17.3327591157049,27253,12.4676526898235,85.0588573069193,8.14160536057354,0.4369
"G53080150",1134,"Yarrow Point","WA",0,47.6445756,-122.2199938,14.7420147420147,86.8335146898803,4.15704387990762,144164,1.953125,98.6143187066975,2.09003215434084,0.4879
"G53080220",10617,"Yelm","WA",0,46.9426075,-122.6431588,18.0459044009265,21.2420950218907,7.09112854556427,31622,5.65528691501505,90.9474954737477,3.93806155610782,0.3103
"G53080500",3179,"Zillah","WA",0,46.4084243,-120.2726634,8.23620823620824,23.7387148167817,15.6810035842294,28745,13.1303520456708,89.9641577060932,3.10515172900494,0.4089
"G54000364",731,"Addison (Webster Springs)","WV",0,38.4777039,-80.4053012,23.9837398373984,15.8362989323843,42.9878048780488,18581,4.58015267175572,78.3536585365854,10.7913669064748,0.5195
"G54000748",249,"Albright","WV",0,39.4947351,-79.6398051,17.4418604651163,3.76569037656904,17.7304964539007,23262,9.90990990990991,78.0141843971631,3.7914691943128,0.2477
"G54000772",975,"Alderson","WV",0,37.7297468,-80.641983,19.9233716475096,12.8498727735369,40.4907975460123,20394,7.84313725490196,75.6646216768916,1.68918918918919,0.4665
"G54001780",165,"Anawalt","WV",0,37.3364563,-81.4405961,33.3333333333333,10.5263157894737,28.5714285714286,16570,0,88.3116883116883,7.69230769230769,0.5909
"G54001900",513,"Anmoore","WV",0,39.2563175,-80.293972,9.2896174863388,2.89532293986637,39,18852,19.3950177935943,81,6.46551724137931,0.4412
"G54001996",1303,"Ansted","WV",0,38.1354437,-81.1035416,29.7597042513863,12.8571428571429,23.982869379015,24440,8.22134387351779,78.372591006424,8.60215053763441,0.4067
"G54003292",962,"Athens","WV",0,37.4207357,-81.0124617,18.8854489164087,49.5621716287215,9.78260869565217,20639,3.92670157068063,87.3188405797101,10.19955654102,0.3674
"G54003364",79,"Auburn","WV",0,39.0961513,-80.8562399,0,0,45,12697,0,65,0,0.2778
"G54004204",387,"Bancroft","WV",0,38.5106543,-81.841443,2.84552845528455,3.76884422110553,9.74358974358974,38877,5.36480686695279,57.4358974358974,0.384615384615385,0.3246
"G54004276",4456,"Barboursville","WV",0,38.4063833,-82.2953319,6.638714185884,34.5932869670396,12.9916567342074,28248,2.60285474391268,89.0345649582837,1.20336943441637,0.4269
"G54004612",1201,"Barrackville","WV",0,39.5017148,-80.1697863,7.5,32.1618743343983,7.69230769230769,30431,10.0699300699301,82.8671328671329,8.18619582664527,0.3774
"G54004876",753,"Bath (Berkeley Springs)","WV",0,39.6247217,-78.227534,21.9931271477663,23.2899022801303,16.414686825054,25336,6.02006688963211,80.9935205183585,2.17391304347826,0.4415
"G54004924",201,"Bayard","WV",0,39.271062,-79.3661754,15.7407407407407,13.1707317073171,28.4403669724771,22870,16.3498098859316,72.4770642201835,4.8780487804878,0.4252
"G54005332",17286,"Beckley","WV",0,37.773148,-81.1615501,14.9246629659001,23.2666553653162,23.5090152565881,29877,4.64964370546318,78.7239944521498,4.67702837587338,0.5318
"G54005452",553,"Beech Bottom","WV",0,40.2232506,-80.6579348,10.5839416058394,11.8604651162791,34.8739495798319,19987,3.24149108589951,63.8655462184874,6.41025641025641,0.4326
"G54005788",1805,"Belington","WV",0,39.0150741,-79.9408466,5.72207084468665,11.7504051863857,15.0387596899225,26673,5.11166253101737,89.6124031007752,13.025641025641,0.5086
"G54005836",1169,"Belle","WV",0,38.2353882,-81.5367005,12.5252525252525,21.8978102189781,13.7096774193548,29026,5.99721059972106,83.3870967741936,8.10810810810811,0.379
"G54006004",875,"Belmont","WV",0,39.3780464,-81.2638234,12.9746835443038,16.3987138263666,11.304347826087,30282,15.1315789473684,83.4782608695652,6.57894736842105,0.3926
"G54006340",1252,"Benwood","WV",0,40.0046061,-80.7305673,21.0440456769984,9.05511811023622,25.7785467128028,23741,6.79456434852118,83.2179930795848,4.59940652818991,0.4386
"G54006844",781,"Bethany","WV",0,40.204846,-80.5608624,47.5,47.5177304964539,12.5,15571,1.6,88.0681818181818,5.05263157894737,0.3839
"G54006940",2605,"Bethlehem","WV",0,40.0443768,-80.6880968,7.84313725490196,45.4350161117078,7.25730442978322,39413,2.75514163756306,92.4599434495759,2.7906976744186,0.3505
"G54006988",622,"Beverly","WV",0,38.8440818,-79.8718049,9.6045197740113,11.7647058823529,37.3287671232877,18141,2.20472440944882,79.1095890410959,7.03517587939699,0.479
"G54008092",118,"Blacksville","WV",0,39.7156423,-80.214711,13.0434782608696,2.22222222222222,0,60104,0,86.6666666666667,0,0.4608
"G54008524",9658,"Bluefield","WV",0,37.2628225,-81.21134,12.0579710144928,25.9891830344435,19.2909535452323,27496,11.7348019487397,83.0317848410758,6.38244826726502,0.4685
"G54008932",1036,"Bolivar","WV",0,39.3242093,-77.7517257,13.3437990580848,37.8874856486797,7.93950850661626,37523,5.30007794232268,82.6086956521739,5.63035495716034,0.4014
"G54009700",207,"Bradshaw","WV",0,37.3494493,-81.7973301,0,19.1780821917808,23.75,26602,0,90,3.94736842105263,0.4428
"G54009796",276,"Bramwell","WV",0,37.3295054,-81.3076719,13.953488372093,24.3589743589744,23.5294117647059,26281,1.66666666666667,83.5294117647059,24.5901639344262,0.4465
"G54009844",129,"Brandonville","WV",0,39.6670622,-79.6276661,0,34.4155844155844,7.31707317073171,34136,3.47826086956522,75.609756097561,7.3394495412844,0.3723
"G54010180",9336,"Bridgeport","WV",0,39.3033556,-80.2429011,7.31076633756464,54.5035609551739,5.88550026752274,51214,4.2281435807091,87.8812199036918,1.57112526539278,0.4147
"G54010852",63,"Bruceton Mills","WV",0,39.6593958,-79.6406064,37.0967741935484,15.8730158730159,0,30669,0,84.375,0,0.2633
"G54011188",5186,"Buckhannon","WV",0,38.9927343,-80.2282426,23.8938053097345,24.9427917620137,26.2189054726368,24155,5.65015479876161,79.1044776119403,6.13496932515337,0.459
"G54011284",1211,"Buffalo","WV",0,38.6117988,-81.9815581,6.06741573033708,14.0394088669951,20.1005025125628,23502,5.50045085662759,80.4020100502513,7.27272727272727,0.4198
"G54011716",394,"Burnsville","WV",0,38.8555173,-80.6527318,5.4054054054054,23.598820058997,11.6822429906542,29266,2.55402750491159,94.8598130841121,10.958904109589,0.2895
"G54012124",176,"Cairo","WV",0,39.207326,-81.1536915,8,0,52.5,23072,7.31707317073171,71.25,0,0.4142
"G54012436",126,"Camden-on-Gauley","WV",0,38.3689585,-80.5974555,2.22222222222222,13.7931034482759,23.2142857142857,16610,2.5974025974026,83.9285714285714,13.1147540983607,0.3841
"G54012484",861,"Cameron","WV",0,39.8302728,-80.5700902,20.4968944099379,13.5678391959799,22.4489795918367,71852,5.74948665297741,80.6122448979592,12.4352331606218,0.7367
"G54013108",420,"Capon Bridge","WV",0,39.301985,-78.4327518,18.8775510204082,12.2605363984674,17.1641791044776,22038,5.70342205323194,91.044776119403,2.13675213675214,0.3443
"G54013525",860,"Carpendale","WV",0,39.6277039,-78.7896586,4.04411764705882,7.18446601941748,8.11965811965812,29478,14.5700636942675,85.4700854700855,8.92586989409985,0.3168
"G54013924",718,"Cedar Grove","WV",0,38.2223894,-81.4379435,14.9484536082474,4.53257790368272,13.3663366336634,26548,2.70793036750484,78.7128712871287,11.4155251141553,0.3939
"G54014308",1408,"Ceredo","WV",0,38.3956996,-82.5484241,32.3287671232877,20.9659714599341,23.2848232848233,23789,12.3893805309735,76.7151767151767,5.75539568345324,0.5409
"G54014524",1020,"Chapmanville","WV",0,37.9708527,-82.0203815,5.96491228070175,13.6150234741784,16.9642857142857,28595,13.0285714285714,75.6696428571429,0,0.5055
"G54014600",48864,"Charleston","WV",0,38.3486917,-81.632324,18.8278425070309,43.2100504211149,17.5618504552561,44639,5.21091286219231,86.2503448910144,5.78725599793619,0.5586
"G54014610",6534,"Charles Town","WV",0,39.26401,-77.8812755,16.9329073482428,37.3259623259623,8.2256169212691,43384,5.75350917784976,88.6799843321582,7.25982532751092,0.4066
"G54015028",1335,"Chesapeake","WV",0,38.2228825,-81.536202,7.49464668094218,14.6724890829694,27.2334293948127,21790,6.24605678233438,81.8443804034582,5.36779324055666,0.4202
