GISJOIN,target
G09050370,"['SDG1_2', 'SDG1_b', 'SDG1_1']"
G09050370,['SDG1_2']
G09050370,"['SDG1_2', 'SDG1_b']"
G09050370,[]
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG8_5', 'SDG6_3', 'SDG15_a', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG8_2', 'SDG12_4', 'SDG8_3', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG9_3', 'SDG4_7', 'SDG4_2', 'SDG8_5', 'SDG6_3', 'SDG15_a', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG8_2', 'SDG12_4', 'SDG8_3', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG16_a', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,['SDG3_8']
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG8_5', 'SDG6_3', 'SDG15_a', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG8_2', 'SDG12_4', 'SDG8_3', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,['SDG4_2']
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,['SDG4_general']
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG9_b', 'SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG13_b', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG17_7', 'SDG5_a', 'SDG4_7', 'SDG4_2', 'SDG10_b', 'SDG8_5', 'SDG6_3', 'SDG15_a', 'SDG17_19', 'SDG3_8', 'SDG16_7', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG4_b', 'SDG10_a', 'SDG11_6', 'SDG8_2', 'SDG12_4', 'SDG8_3', 'SDG13_1', 'SDG6_a', 'SDG15_general', 'SDG3_3', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG17_6', 'SDG5_5', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,[]
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG8_5', 'SDG6_3', 'SDG15_a', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG8_2', 'SDG12_4', 'SDG8_3', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,"['SDG1_3', 'SDG1_a']"
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,"['SDG1_2', 'SDG1_b']"
G09050370,"['SDG1_2', 'SDG1_b']"
G09050370,[]
G09050370,[]
G09050370,"['SDG12_2', 'SDG9_4', 'SDG8_4']"
G09050370,"['SDG13_2', 'SDG7_general', 'SDG4_a', 'SDG7_2', 'SDG9_4']"
G09050370,['SDG11_6']
G09050370,[]
G09050370,"['SDG4_a', 'SDG4_general', 'SDG9_3', 'SDG2_1', 'SDG9_4', 'SDG2_b']"
G09050370,[]
G09050370,['SDG5_5']
G09050370,['SDG4_general']
G09050370,[]
G09050370,['SDG5_5']
G09050370,[]
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG8_5', 'SDG6_3', 'SDG15_a', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG8_2', 'SDG12_4', 'SDG8_3', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG11_7', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG7_general', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG7_1', 'SDG11_6', 'SDG2_1', 'SDG12_4', 'SDG13_1', 'SDG2_b', 'SDG15_general', 'SDG3_3', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG11_7', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG7_general', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG7_1', 'SDG11_6', 'SDG2_1', 'SDG12_4', 'SDG13_1', 'SDG2_b', 'SDG15_general', 'SDG3_3', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG8_5', 'SDG6_3', 'SDG15_a', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG8_2', 'SDG12_4', 'SDG8_3', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,"['SDG3_8', 'SDG3_6', 'SDG11_a', 'SDG3_b']"
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG11_7', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG7_general', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG7_1', 'SDG11_6', 'SDG2_1', 'SDG12_4', 'SDG13_1', 'SDG2_b', 'SDG15_general', 'SDG3_3', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG9_b', 'SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG13_b', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG17_7', 'SDG5_a', 'SDG4_7', 'SDG4_2', 'SDG10_b', 'SDG8_5', 'SDG6_3', 'SDG15_a', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG4_b', 'SDG10_a', 'SDG11_6', 'SDG8_2', 'SDG12_4', 'SDG8_3', 'SDG13_1', 'SDG6_a', 'SDG15_general', 'SDG3_3', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG17_6', 'SDG5_5', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG17_10', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG11_7', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG7_general', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG7_1', 'SDG11_6', 'SDG2_1', 'SDG12_4', 'SDG13_1', 'SDG2_b', 'SDG15_general', 'SDG3_3', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG8_5', 'SDG6_3', 'SDG15_a', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG8_2', 'SDG12_4', 'SDG8_3', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,['SDG11_4']
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,['SDG11_a']
G09050370,[]
G09050370,[]
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG8_5', 'SDG6_3', 'SDG15_a', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG8_2', 'SDG12_4', 'SDG8_3', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,[]
G09050370,['SDG16_5']
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
G09050370,"['SDG5_2', 'SDG3_c', 'SDG8_b', 'SDG4_a', 'SDG6_4', 'SDG9_3', 'SDG4_7', 'SDG5_1', 'SDG4_2', 'SDG8_5', 'SDG11_7', 'SDG15_a', 'SDG3_8', 'SDG16_b', 'SDG7_general', 'SDG11_6', 'SDG8_2', 'SDG8_3', 'SDG2_b', 'SDG3_3', 'SDG15_general', 'SDG2_3', 'SDG13_2', 'SDG3_general', 'SDG4_5', 'SDG5_6', 'SDG16_general', 'SDG3_6']"
G09050370,"['SDG15_3', 'SDG3_c', 'SDG5_3', 'SDG8_b', 'SDG3_2', 'SDG4_a', 'SDG6_4', 'SDG3_1', 'SDG4_7', 'SDG4_2', 'SDG6_3', 'SDG17_19', 'SDG3_8', 'SDG3_7', 'SDG11_3', 'SDG4_1', 'SDG11_6', 'SDG12_4', 'SDG13_1', 'SDG3_3', 'SDG15_general', 'SDG6_b', 'SDG16_9', 'SDG13_2', 'SDG4_general', 'SDG3_general', 'SDG13_general', 'SDG12_5', 'SDG13_3', 'SDG16_general', 'SDG15_1', 'SDG3_6']"
